#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\State Allocation Worksheet.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts","State Allocation Worksheet.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","State Allocation Worksheet",,,"State Allocation Worksheet.xlsx","Y:\Cheryl-Erin\State Accounts\State Allocation Worksheet.xlsx",,"True",,".xlsx","7/22/2019 2:05:27 PM","7/22/2019 6:05:27 PM","5/4/2020 3:30:41 PM","5/4/2020 7:30:41 PM","5/4/2020 3:30:40 PM","5/4/2020 7:30:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\State allocations v expenditures.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts","State allocations v expenditures.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","State allocations v expenditures",,,"State allocations v expenditures.xlsx","Y:\Cheryl-Erin\State Accounts\State allocations v expenditures.xlsx",,"True",,".xlsx","7/22/2019 2:05:27 PM","7/22/2019 6:05:27 PM","2/19/2020 12:54:44 PM","2/19/2020 5:54:44 PM","2/19/2020 12:54:44 PM","2/19/2020 5:54:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\State Fund Summaries 2020 04.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts","State Fund Summaries 2020 04.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","State Fund Summaries 2020 04",,,"State Fund Summaries 2020 04.pdf","Y:\Cheryl-Erin\State Accounts\State Fund Summaries 2020 04.pdf",,"True",,".pdf","5/4/2020 3:37:55 PM","5/4/2020 7:37:55 PM","5/4/2020 3:37:55 PM","5/4/2020 7:37:55 PM","5/4/2020 3:37:55 PM","5/4/2020 7:37:55 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\State Fund Summaries.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts","State Fund Summaries.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","State Fund Summaries",,,"State Fund Summaries.pdf","Y:\Cheryl-Erin\State Accounts\State Fund Summaries.pdf",,"True",,".pdf","4/17/2020 3:04:21 PM","4/17/2020 7:04:21 PM","4/17/2020 3:04:21 PM","4/17/2020 7:04:21 PM","4/17/2020 3:04:21 PM","4/17/2020 7:04:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\State Fund Summaries.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts","State Fund Summaries.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","State Fund Summaries",,,"State Fund Summaries.xlsx","Y:\Cheryl-Erin\State Accounts\State Fund Summaries.xlsx",,"True",,".xlsx","7/22/2019 2:05:27 PM","7/22/2019 6:05:27 PM","5/4/2020 3:40:30 PM","5/4/2020 7:40:30 PM","5/4/2020 3:40:30 PM","5/4/2020 7:40:30 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\SUMMARY X.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts","SUMMARY X.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SUMMARY X",,,"SUMMARY X.xlsx","Y:\Cheryl-Erin\State Accounts\SUMMARY X.xlsx",,"True",,".xlsx","7/22/2019 2:05:28 PM","7/22/2019 6:05:28 PM","7/23/2019 9:40:18 AM","7/23/2019 1:40:18 PM","7/23/2019 9:40:18 AM","7/23/2019 1:40:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\Trial Balance Worksheet.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts","Trial Balance Worksheet.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Trial Balance Worksheet",,,"Trial Balance Worksheet.xlsx","Y:\Cheryl-Erin\State Accounts\Trial Balance Worksheet.xlsx",,"True",,".xlsx","7/22/2019 2:05:28 PM","7/22/2019 6:05:28 PM","5/4/2020 9:37:40 AM","5/4/2020 1:37:40 PM","5/4/2020 9:37:40 AM","5/4/2020 1:37:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\YTD Budget Status 2020 02.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts","YTD Budget Status 2020 02.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","YTD Budget Status 2020 02",,,"YTD Budget Status 2020 02.xlsx","Y:\Cheryl-Erin\State Accounts\YTD Budget Status 2020 02.xlsx",,"True",,".xlsx","3/2/2020 9:05:47 AM","3/2/2020 2:05:47 PM","3/2/2020 9:05:47 AM","3/2/2020 2:05:47 PM","3/2/2020 9:05:47 AM","3/2/2020 2:05:47 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010","Castellani","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Castellani",,,"Castellani","Y:\Cheryl-Erin\State Accounts\492090010\Castellani","492090010","True","Y:\","","2/26/2020 2:18:29 PM","2/26/2020 7:18:29 PM","8/18/2020 9:29:38 AM","8/18/2020 1:29:38 PM","8/18/2020 9:29:38 AM","8/18/2020 1:29:38 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\12300131 Balance sheet.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010","12300131 Balance sheet.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","12300131 Balance sheet",,,"12300131 Balance sheet.xlsx","Y:\Cheryl-Erin\State Accounts\492090010\12300131 Balance sheet.xlsx",,"True",,".xlsx","7/22/2019 2:05:28 PM","7/22/2019 6:05:28 PM","7/22/2019 2:05:28 PM","7/22/2019 6:05:28 PM","7/11/2018 1:15:45 PM","7/11/2018 5:15:45 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Keiffer Balance sheet.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010","Keiffer Balance sheet.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Keiffer Balance sheet",,,"Keiffer Balance sheet.xlsx","Y:\Cheryl-Erin\State Accounts\492090010\Keiffer Balance sheet.xlsx",,"True",,".xlsx","2/25/2020 1:21:56 PM","2/25/2020 6:21:56 PM","2/25/2020 1:22:28 PM","2/25/2020 6:22:28 PM","2/25/2020 1:22:27 PM","2/25/2020 6:22:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\SUMMARY X.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010","SUMMARY X.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SUMMARY X",,,"SUMMARY X.xlsx","Y:\Cheryl-Erin\State Accounts\492090010\SUMMARY X.xlsx",,"True",,".xlsx","7/23/2019 9:30:50 AM","7/23/2019 1:30:50 PM","5/4/2020 11:29:04 AM","5/4/2020 3:29:04 PM","5/4/2020 11:29:04 AM","5/4/2020 3:29:04 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","New folder","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","New folder",,,"New folder","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder","Castellani","True","Y:\","","8/18/2020 9:28:58 AM","8/18/2020 1:28:58 PM","8/18/2020 9:29:38 AM","8/18/2020 1:29:38 PM","8/18/2020 9:29:38 AM","8/18/2020 1:29:38 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Account Analysis 7.2019-1.2020.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","Account Analysis 7.2019-1.2020.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 7.2019-1.2020",,,"Account Analysis 7.2019-1.2020.pdf","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Account Analysis 7.2019-1.2020.pdf",,"True",,".pdf","2/26/2020 2:17:16 PM","2/26/2020 7:17:16 PM","2/26/2020 2:19:00 PM","2/26/2020 7:19:00 PM","2/26/2020 2:17:16 PM","2/26/2020 7:17:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\AR Misc Cash Receipts FY20.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","AR Misc Cash Receipts FY20.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","AR Misc Cash Receipts FY20",,,"AR Misc Cash Receipts FY20.pdf","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\AR Misc Cash Receipts FY20.pdf",,"True",,".pdf","8/17/2020 8:52:01 AM","8/17/2020 12:52:01 PM","8/17/2020 8:52:14 AM","8/17/2020 12:52:14 PM","8/17/2020 8:52:01 AM","8/17/2020 12:52:01 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Castellani consult cases log.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","Castellani consult cases log.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Castellani consult cases log",,,"Castellani consult cases log.xlsx","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Castellani consult cases log.xlsx",,"True",,".xlsx","8/17/2020 11:45:41 AM","8/17/2020 3:45:41 PM","8/17/2020 11:45:41 AM","8/17/2020 3:45:41 PM","8/17/2020 11:45:40 AM","8/17/2020 3:45:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Copy of Castellani Brain Consult Cases missing payment info.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","Copy of Castellani Brain Consult Cases missing payment info.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Copy of Castellani Brain Consult Cases missing payment info",,,"Copy of Castellani Brain Consult Cases missing payment info.xlsx","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Copy of Castellani Brain Consult Cases missing payment info.xlsx",,"True",,".xlsx","8/17/2020 9:08:49 AM","8/17/2020 1:08:49 PM","8/17/2020 9:08:49 AM","8/17/2020 1:08:49 PM","8/17/2020 9:08:49 AM","8/17/2020 1:08:49 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Expenditure Detail 7.2019-1.2020.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","Expenditure Detail 7.2019-1.2020.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Expenditure Detail 7.2019-1.2020",,,"Expenditure Detail 7.2019-1.2020.pdf","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Expenditure Detail 7.2019-1.2020.pdf",,"True",,".pdf","2/26/2020 2:21:47 PM","2/26/2020 7:21:47 PM","2/26/2020 2:22:18 PM","2/26/2020 7:22:18 PM","2/26/2020 2:21:47 PM","2/26/2020 7:21:47 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Trial Balance YTD 2020 08.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","Trial Balance YTD 2020 08.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Trial Balance YTD 2020 08",,,"Trial Balance YTD 2020 08.pdf","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Trial Balance YTD 2020 08.pdf",,"True",,".pdf","8/16/2020 8:40:54 PM","8/17/2020 12:40:54 AM","8/16/2020 8:41:05 PM","8/17/2020 12:41:05 AM","8/16/2020 8:40:54 PM","8/17/2020 12:40:54 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Trial Balance YTD end FY20.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani","Trial Balance YTD end FY20.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Trial Balance YTD end FY20",,,"Trial Balance YTD end FY20.pdf","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\Trial Balance YTD end FY20.pdf",,"True",,".pdf","8/16/2020 8:34:16 PM","8/17/2020 12:34:16 AM","8/16/2020 8:34:51 PM","8/17/2020 12:34:51 AM","8/16/2020 8:34:16 PM","8/17/2020 12:34:16 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder\Account Analysis FY2019.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder","Account Analysis FY2019.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis FY2019",,,"Account Analysis FY2019.xlsx","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder\Account Analysis FY2019.xlsx",,"True",,".xlsx","8/18/2020 9:20:18 AM","8/18/2020 1:20:18 PM","8/18/2020 9:20:18 AM","8/18/2020 1:20:18 PM","8/18/2020 9:20:18 AM","8/18/2020 1:20:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder\AR Misc Cash Receipts.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder","AR Misc Cash Receipts.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","AR Misc Cash Receipts",,,"AR Misc Cash Receipts.xlsx","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder\AR Misc Cash Receipts.xlsx",,"True",,".xlsx","8/18/2020 9:00:08 AM","8/18/2020 1:00:08 PM","8/18/2020 9:00:08 AM","8/18/2020 1:00:08 PM","8/18/2020 9:00:08 AM","8/18/2020 1:00:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder\Misc Cash Receipts 7.1.18_8.18.2020.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder","Misc Cash Receipts 7.1.18_8.18.2020.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Misc Cash Receipts 7.1.18_8.18.2020",,,"Misc Cash Receipts 7.1.18_8.18.2020.xlsx","Y:\Cheryl-Erin\State Accounts\492090010\Castellani\New folder\Misc Cash Receipts 7.1.18_8.18.2020.xlsx",,"True",,".xlsx","8/18/2020 9:00:45 AM","8/18/2020 1:00:45 PM","8/18/2020 9:00:45 AM","8/18/2020 1:00:45 PM","8/18/2020 9:00:45 AM","8/18/2020 1:00:45 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090015\SUMMARY X.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090015","SUMMARY X.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SUMMARY X",,,"SUMMARY X.xlsx","Y:\Cheryl-Erin\State Accounts\492090015\SUMMARY X.xlsx",,"True",,".xlsx","7/23/2019 9:30:55 AM","7/23/2019 1:30:55 PM","5/4/2020 11:45:00 AM","5/4/2020 3:45:00 PM","5/4/2020 11:45:00 AM","5/4/2020 3:45:00 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016","ACCOUNT BALANCE","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","ACCOUNT BALANCE",,,"ACCOUNT BALANCE","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","492090016","True","Y:\","","7/22/2019 2:05:28 PM","7/22/2019 6:05:28 PM","5/8/2020 1:32:55 PM","5/8/2020 5:32:55 PM","5/8/2020 1:32:55 PM","5/8/2020 5:32:55 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\EXPENDITURE DETAIL","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016","EXPENDITURE DETAIL","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","EXPENDITURE DETAIL",,,"EXPENDITURE DETAIL","Y:\Cheryl-Erin\State Accounts\492090016\EXPENDITURE DETAIL","492090016","True","Y:\","","7/22/2019 2:05:29 PM","7/22/2019 6:05:29 PM","5/4/2020 11:29:23 AM","5/4/2020 3:29:23 PM","5/4/2020 11:29:23 AM","5/4/2020 3:29:23 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\12300080 Balance Sheet.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016","12300080 Balance Sheet.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","12300080 Balance Sheet",,,"12300080 Balance Sheet.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\12300080 Balance Sheet.xlsx",,"True",,".xlsx","7/22/2019 2:05:28 PM","7/22/2019 6:05:28 PM","5/4/2020 10:11:38 AM","5/4/2020 2:11:38 PM","5/4/2020 10:11:38 AM","5/4/2020 2:11:38 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\FY 2020 Account Analysis Summary.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016","FY 2020 Account Analysis Summary.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","FY 2020 Account Analysis Summary",,,"FY 2020 Account Analysis Summary.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\FY 2020 Account Analysis Summary.xlsx",,"True",,".xlsx","10/21/2019 1:28:22 PM","10/21/2019 5:28:22 PM","5/8/2020 1:32:52 PM","5/8/2020 5:32:52 PM","5/8/2020 1:32:52 PM","5/8/2020 5:32:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\SUMMARY X.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016","SUMMARY X.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SUMMARY X",,,"SUMMARY X.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\SUMMARY X.xlsx",,"True",,".xlsx","7/23/2019 9:31:00 AM","7/23/2019 1:31:00 PM","5/4/2020 12:08:54 PM","5/4/2020 4:08:54 PM","5/4/2020 12:08:54 PM","5/4/2020 4:08:54 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 07.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2019 07.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2019 07",,,"Account Analysis 2019 07.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 07.xlsx",,"True",,".xlsx","8/1/2019 9:04:24 AM","8/1/2019 1:04:24 PM","8/1/2019 2:05:35 PM","8/1/2019 6:05:35 PM","8/1/2019 2:05:35 PM","8/1/2019 6:05:35 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 08.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2019 08.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2019 08",,,"Account Analysis 2019 08.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 08.xlsx",,"True",,".xlsx","9/5/2019 2:56:56 PM","9/5/2019 6:56:56 PM","9/9/2019 9:16:28 AM","9/9/2019 1:16:28 PM","9/9/2019 9:16:28 AM","9/9/2019 1:16:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 09_erin.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2019 09_erin.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2019 09_erin",,,"Account Analysis 2019 09_erin.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 09_erin.xlsx",,"True",,".xlsx","10/1/2019 9:47:12 AM","10/1/2019 1:47:12 PM","10/4/2019 12:05:33 PM","10/4/2019 4:05:33 PM","10/4/2019 12:05:33 PM","10/4/2019 4:05:33 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 10_erin.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2019 10_erin.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2019 10_erin",,,"Account Analysis 2019 10_erin.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 10_erin.xlsx",,"True",,".xlsx","11/1/2019 9:39:17 AM","11/1/2019 1:39:17 PM","11/8/2019 10:49:34 AM","11/8/2019 3:49:34 PM","11/8/2019 10:49:34 AM","11/8/2019 3:49:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 11_erin.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2019 11_erin.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2019 11_erin",,,"Account Analysis 2019 11_erin.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 11_erin.xlsx",,"True",,".xlsx","12/2/2019 7:46:21 AM","12/2/2019 12:46:21 PM","1/3/2020 2:35:40 PM","1/3/2020 7:35:40 PM","1/3/2020 2:35:40 PM","1/3/2020 7:35:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 12.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2019 12.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2019 12",,,"Account Analysis 2019 12.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2019 12.xlsx",,"True",,".xlsx","1/1/2020 2:12:47 PM","1/1/2020 7:12:47 PM","1/3/2020 2:09:35 PM","1/3/2020 7:09:35 PM","1/3/2020 2:09:35 PM","1/3/2020 7:09:35 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2020 01.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2020 01.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2020 01",,,"Account Analysis 2020 01.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2020 01.xlsx",,"True",,".xlsx","2/3/2020 1:25:11 PM","2/3/2020 6:25:11 PM","2/3/2020 1:25:11 PM","2/3/2020 6:25:11 PM","2/3/2020 1:25:11 PM","2/3/2020 6:25:11 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2020 01_MR.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2020 01_MR.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2020 01_MR",,,"Account Analysis 2020 01_MR.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2020 01_MR.xlsx",,"True",,".xlsx","2/3/2020 2:05:47 PM","2/3/2020 7:05:47 PM","2/3/2020 2:05:47 PM","2/3/2020 7:05:47 PM","2/3/2020 2:05:47 PM","2/3/2020 7:05:47 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2020 02.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE","Account Analysis 2020 02.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis 2020 02",,,"Account Analysis 2020 02.xlsx","Y:\Cheryl-Erin\State Accounts\492090016\ACCOUNT BALANCE\Account Analysis 2020 02.xlsx",,"True",,".xlsx","3/2/2020 9:37:01 AM","3/2/2020 2:37:01 PM","3/6/2020 8:15:12 AM","3/6/2020 1:15:12 PM","3/6/2020 8:15:12 AM","3/6/2020 1:15:12 PM","Archive, NotContentIndexed"
